county,parents.lf.num,countyfp,Dem_Desc,edr,planning.region,mif,year,ccc.capacity,fcc.capacity
Lake,360,075,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2020,62,136
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2000,2539,5430
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2001,2643,5276
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2002,2451,5262
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2003,2482,5114
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2004,2403,5097
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2005,2446,4833
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2006,2482,4683
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2007,2491,4530
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2008,2505,4364
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2009,2767,4163
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2010,2748,4004
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2011,2864,3953
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2012,2804,3671
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2013,2712,3414
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2014,2885,3116
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2015,3042,2926
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2016,3168,2728
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2017,3252,2577
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2018,3522,2384
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2019,3649,2179
St. Louis,8506,137,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE,2020,3483,1951
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2000,367,1483
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2001,371,1560
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2002,352,1553
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2003,375,1637
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2004,375,1527
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2005,390,1524
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2006,385,1485
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2007,407,1448
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2008,432,1410
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2009,445,1466
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2010,445,1530
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2011,368,1462
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2012,414,1396
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2013,449,1434
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2014,440,1328
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2015,404,1300
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2016,400,1289
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2017,431,1276
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2018,429,1186
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2019,367,1144
Beltrami,2923,007,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2020,505,1031
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2000,81,164
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2001,81,160
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2002,101,232
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2003,101,272
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2004,80,284
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2005,100,250
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2006,100,248
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2007,100,200
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2008,100,184
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2009,100,198
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2010,100,202
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2011,100,218
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2012,21,212
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2013,21,222
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2014,21,216
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2015,21,212
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2016,21,232
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2017,21,250
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2018,21,244
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2019,21,260
Clearwater,345,029,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2020,20,224
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2000,175,640
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2001,108,772
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2002,136,766
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2003,108,774
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2004,116,738
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2005,116,708
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2006,116,712
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2007,173,652
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2008,173,724
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2009,173,686
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2010,173,630
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2011,173,598
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2012,166,646
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2013,135,590
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2014,141,642
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2015,149,644
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2016,149,598
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2017,149,624
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2018,149,566
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2019,149,548
Hubbard,981,057,Town/rural mix,EDR 2 - Headwaters,Northwest,NW,2020,138,548
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2000,40,234
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2001,45,224
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2002,45,214
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2003,44,242
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2004,24,218
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2005,24,194
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2006,0,182
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2007,0,176
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2008,0,168
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2009,0,168
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2010,0,188
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2011,0,164
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2012,0,188
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2013,0,166
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2014,0,156
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2015,0,156
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2016,0,172
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2017,0,160
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2018,0,180
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2019,0,158
Kittson,184,069,Entirely rural,EDR 1 - Northwest,Northwest,NW,2020,25,172
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2000,0,147
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2001,0,164
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2002,0,178
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2003,0,210
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2004,0,198
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2005,0,192
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2006,0,178
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2007,0,162
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2008,0,200
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2009,0,158
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2010,0,136
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2011,0,130
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2012,0,140
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2013,0,102
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2014,0,102
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2015,0,90
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2016,0,90
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2017,0,92
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2018,0,114
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2019,0,72
Lake of the Woods,123,077,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2020,0,88
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2000,40,194
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2001,40,234
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2002,40,212
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2003,40,178
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2004,40,164
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2005,40,138
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2006,20,128
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2007,20,132
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2008,20,134
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2009,20,124
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2010,20,104
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2011,20,82
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2012,20,82
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2013,20,82
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2014,20,82
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2015,20,82
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2016,20,82
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2017,20,60
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2018,20,60
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2019,20,36
Mahnomen,444,087,Entirely rural,EDR 2 - Headwaters,Northwest,NW,2020,20,22
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2000,70,480
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2001,61,476
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2002,61,416
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2003,41,392
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2004,0,386
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2005,0,354
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2006,0,366
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2007,0,366
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2008,0,354
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2009,0,324
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2010,0,314
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2011,48,352
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2012,50,304
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2013,52,320
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2014,51,334
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2015,49,326
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2016,49,340
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2017,47,317
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2018,47,286
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2019,47,246
Marshall,509,089,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2020,47,214
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2000,105,396
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2001,105,436
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2002,105,380
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2003,83,404
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2004,110,418
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2005,118,400
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2006,106,308
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2007,106,290
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2008,106,254
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2009,106,278
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2010,69,246
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2011,69,236
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2012,69,242
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2013,69,236
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2014,108,204
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2015,108,180
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2016,108,176
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2017,59,200
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2018,59,176
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2019,59,188
Norman,296,107,Entirely rural,EDR 1 - Northwest,Northwest,NW,2020,59,208
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2000,199,568
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2001,200,638
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2002,204,676
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2003,194,678
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2004,222,640
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2005,222,754
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2006,194,762
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2007,194,766
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2008,170,778
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2009,170,786
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2010,170,816
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2011,166,802
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2012,166,744
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2013,166,676
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2014,166,706
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2015,166,702
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2016,166,664
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2017,188,672
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2018,189,650
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2019,189,552
Pennington,913,113,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2020,189,456
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2000,415,1464
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2001,430,1364
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2002,430,1380
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2003,455,1300
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2004,401,1238
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2005,433,1208
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2006,433,1246
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2007,533,1200
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2008,543,1268
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2009,462,1296
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2010,462,1230
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2011,440,1210
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2012,454,1160
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2013,459,1186
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2014,525,1220
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2015,525,1086
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2016,525,1050
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2017,525,1026
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2018,540,1014
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2019,494,984
Polk,1770,119,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW,2020,460,938
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2000,39,246
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2001,39,256
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2002,61,290
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2003,61,237
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2004,61,240
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2005,39,242
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2006,39,250
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2007,39,252
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2008,54,250
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2009,54,242
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2010,54,256
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2011,54,246
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2012,54,228
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2013,54,206
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2014,41,194
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2015,41,226
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2016,41,216
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2017,41,216
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2018,41,192
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2019,41,168
Red Lake,257,125,Entirely rural,EDR 1 - Northwest,Northwest,NW,2020,41,146
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2000,20,1104
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2001,43,1142
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2002,43,1030
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2003,43,1020
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2004,20,1028
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2005,77,986
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2006,57,918
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2007,57,910
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2008,0,918
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2009,0,840
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2010,0,868
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2011,0,814
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2012,0,780
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2013,0,776
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2014,20,669
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2015,20,694
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2016,20,692
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2017,20,654
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2018,0,602
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2019,0,590
Roseau,944,135,Town/rural mix,EDR 1 - Northwest,Northwest,NW,2020,0,536
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2000,713,1932
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2001,660,1925
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2002,690,1961
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2003,776,1989
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2004,737,2128
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2005,750,2116
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2006,742,2172
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2007,826,2048
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2008,866,2148
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2009,908,2136
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2010,983,2126
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2011,1007,2050
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2012,976,2008
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2013,1186,1916
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2014,1285,1822
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2015,1349,1560
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2016,1445,1466
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2017,1613,1374
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2018,1683,1204
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2019,1826,1082
Blue Earth,3805,013,Entirely urban,EDR 9 - South Central,Southwest,SE,2020,2009,1096
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2000,161,1542
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2001,196,1556
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2002,188,1518
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2003,225,1546
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2004,215,1526
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2005,202,1458
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2006,201,1374
